D007237	Infanticide	5	1
D007238	Infarction	4	2
D007239	Infection	2	1
D007240	Equartevirus	6	1
D007241	Infectious Bovine Rhinotracheitis	3	2
D007242	Herpesvirus 1, Bovine	6	1
D007243	Infectious bursal disease virus	5	1
D007244	Infectious Mononucleosis	4	4
D007245	Inferior Colliculi	7	1
D007246	Infertility	3	2
D007247	Infertility, Female	5	1
D007248	Infertility, Male	4	1
D007249	Inflammation	3	1
D007250	Inflation, Economic	3	1
D007251	Influenza, Human	3	2
D007252	Influenza Vaccines	5	1
D007253	Information Centers	2	2
D007254	Information Science	1	1
D007255	Information Services	2	1
D007256	Information Systems	5	1
D007257	Information Theory	2	1
D007258	Informed Consent	4	4
D007259	Infrared Rays	4	7
D007260	Infusion Pumps	2	2
D007261	Infusions, Intra-Arterial	5	1
D007262	Infusions, Intravenous	5	2
D007263	Infusions, Parenteral	4	1
D007264	Inguinal Canal	4	1
D007265	Inhibins	4	4
D007266	Inhibition (Psychology)	3	3
D007267	Injections	4	1
D007268	Injections, Epidural	6	1
D007269	Injections, Intra-Arterial	5	1
D007270	Injections, Intra-Articular	5	1
D007271	Injections, Intradermal	6	1
D007272	Injections, Intralymphatic	5	1
D007273	Injections, Intramuscular	5	1
D007274	Injections, Intraperitoneal	5	1
D007275	Injections, Intravenous	5	2
D007276	Injections, Intraventricular	5	1
D007277	Injections, Jet	6	1
D007278	Injections, Spinal	5	1
D007279	Injections, Subcutaneous	5	1
D007280	Disorders of Environmental Origin	1	1
D007281	Ink	3	1
D007282	Ink Blot Tests	5	1
D007283	Inlay Casting Wax	4	2
D007284	Inlays	4	3
D007287	Inorganic Chemicals	1	1
D007288	Inosine	4	3
D007289	Cyclic IMP	4	4
D007290	Inosine Diphosphate	5	3
D007291	Inosine Monophosphate	5	3
D007292	Inosine Nucleotides	4	3
D007293	Inosine Triphosphate	5	3
D007294	Inositol	3	2
D007295	Inositol Phosphates	3	3
D007296	Myo-Inositol-1-Phosphate Synthase	5	1
D007297	Inpatients	3	1
D007298	Insanity Defense	5	4
D007299	Insect Bites and Stings	3	2
D007300	Insect Control	6	1
D007301	Insect Hormones	4	1
D007302	Insect Repellents	4	3
D007303	Insect Vectors	6	1
D007304	Insect Viruses	2	1
D007305	Insecticide Resistance	5	1
D007306	Insecticides	4	2
D007312	Insectivora	6	1
D007313	Insecta	5	1
D007314	Insemination	4	1
D007315	Insemination, Artificial	4	3
D007316	Insemination, Artificial, Heterologous	5	3
D007317	Insemination, Artificial, Homologous	5	3
D007318	Inservice Training	2	1
D007319	Sleep Initiation and Maintenance Disorders	5	2
D007320	Inspiratory Capacity	5	2
D007321	Inspiratory Reserve Volume	6	2
D007322	Instillation, Drug	4	1
D007323	Instinct	3	1
D007324	Institutional Management Teams	3	1
D007325	Institutional Practice	4	1
D007326	Institutionalization	3	2
D007327	Insufflation	2	2
D007328	Insulin	7	2
D007329	Insulin Antagonists	3	2
D007330	Insulin Antibodies	7	3
D007331	Insulin Coma	5	2
D007332	Insulin Infusion Systems	3	3
D007333	Insulin Resistance	5	2
D007334	Insulin-Like Growth Factor I	4	4
D007335	Insulin-Like Growth Factor II	4	4
D007336	Insulin, Isophane	7	2
D007339	Insulysin	7	2
D007340	Insulinoma	5	6
D007341	Insurance	4	1
D007342	Insurance Benefits	5	1
D007343	Insurance Carriers	5	1
D007344	Insurance Claim Reporting	5	1
D007345	Insurance Claim Review	5	1
D007346	Insurance, Accident	6	1
D007347	Insurance, Dental	6	1
D007348	Insurance, Health	5	1
D007349	Insurance, Health, Reimbursement	4	2
D007350	Insurance, Hospitalization	6	1
D007351	Insurance, Liability	5	1
D007352	Insurance, Life	5	1
D007353	Insurance, Long-Term Care	6	1
D007354	Insurance, Major Medical	6	1
D007355	Insurance, Nursing Services	6	1
D007356	Insurance, Pharmaceutical Services	6	1
D007357	Insurance, Physician Services	6	1
D007358	Insurance, Psychiatric	6	1
D007359	Insurance, Surgical	6	1
D007360	Intelligence	3	1
D007361	Intelligence Tests	4	1
D007362	Intensive Care Units	4	1
D007363	Intensive Care Units, Neonatal	6	1
D007364	Intercalating Agents	5	1
D007365	Intercellular Junctions	5	1
D007366	Intercostal Muscles	5	1
D007367	Intercostal Nerves	6	1
D007368	Interferometry	2	1
D007369	Interferon Inducers	5	1
D007370	Interferon Type I	5	3
D007371	Interferon-gamma	5	6
D007372	Interferons	4	3
D007373	Interinstitutional Relations	4	1
D007374	Interior Design and Furnishings	4	1
D007375	Interleukin-1	5	6
D007376	Interleukin-2	5	6
D007377	Interleukin-3	5	7
D007378	Interleukins	4	3
D007379	Interlibrary Loans	4	2
D007380	Intermediate Care Facilities	5	1
D007381	Intermediate Filament Proteins	4	2
D007382	Intermediate Filaments	7	1
D007383	Intermittent Claudication	3	2
D007384	Intermittent Positive-Pressure Breathing	5	2
D007385	Intermittent Positive-Pressure Ventilation	5	2
D007387	Internal Mammary-Coronary Artery Anastomosis	6	3
D007388	Internal Medicine	3	1
D007389	Internal-External Control	3	1
D007390	International Agencies	3	1
D007391	International Cooperation	3	1
D007392	International Council of Nurses	5	1
D007393	International Educational Exchange	2	2
D007394	International System of Units	3	1
D007395	Interneurons	3	2
D007396	Internship and Residency	5	2
D007397	Internship, Nonmedical	3	1
D007398	Interpersonal Relations	3	1
D007399	Interphase	3	1
D007400	Interprofessional Relations	4	1
D007401	Interrenal Gland	2	1
D007402	Intertrigo	4	2
D007403	Intervertebral Disc	4	3
D007404	Intervertebral Disc Chemolysis	3	1
D007405	Intervertebral Disc Displacement	4	2
D007406	Interview, Psychological	3	1
D007407	Interviews as Topic	4	4
D007408	Intestinal Absorption	4	5
D007409	Intestinal Atresia	3	3
D007410	Intestinal Diseases	3	1
D007411	Intestinal Diseases, Parasitic	2	2
D007412	Intestinal Fistula	3	3
D007413	Intestinal Mucosa	4	2
D007414	Intestinal Neoplasms	4	4
D007415	Intestinal Obstruction	4	1
D007416	Intestinal Perforation	4	1
D007417	Intestinal Polyps	4	1
D007418	Intestinal Pseudo-Obstruction	6	1
D007419	Intestinal Secretions	3	1
D007420	Intestine, Large	4	2
D007421	Intestine, Small	4	1
D007422	Intestines	3	1
D007423	Intra-Aortic Balloon Pumping	4	1
D007424	Intracellular Fluid	3	3
D007425	Intracellular Membranes	4	2
D007426	Genes, Intracisternal A-Particle	7	6
D007427	Intracranial Pressure	4	1
D007428	Intradermal Tests	5	3
D007429	Intraocular Pressure	2	1
D007430	Intraoperative Care	3	3
D007431	Intraoperative Complications	3	1
D007432	Intraoperative Period	3	2
D007433	Intrauterine Device Expulsion	4	1
D007434	Intrauterine Devices	4	1
D007435	Intrauterine Devices, Copper	6	1
D007436	Intrauterine Devices, Medicated	5	1
D007437	Intrinsic Factor	5	1
D007438	Introns	6	2
D007439	Introversion (Psychology)	4	2
D007440	Intubation	2	2
D007441	Intubation, Gastrointestinal	3	2
D007442	Intubation, Intratracheal	3	3
D007443	Intussusception	5	1
D007444	Inulin	4	4
D007445	Inventories, Hospital	5	2
D007446	Chromosome Inversion	4	4
D007447	Invertebrate Hormones	3	1
D007448	Invertebrates	3	1
D007449	Investments	3	1
D007451	Iodamide	7	2
D007452	Iodates	3	2
D007453	Iodide Peroxidase	5	1
D007454	Iodides	3	2
D007455	Iodine	4	1
D007456	Iodine Isotopes	3	2
D007457	Iodine Radioisotopes	4	3
D007458	Iodipamide	7	2
D007459	Iodized Oil	4	2
D007460	Iodoacetamide	4	4
D007461	Iodoacetates	5	2
D007462	Iodobenzenes	5	2
D007463	Iodobenzoates	5	2
D007464	Clioquinol	7	1
D007465	Iodohippuric Acid	5	4
D007466	Iodophors	3	1
D007467	Iodoproteins	3	1
D007468	Iodopyracet	6	1
D007469	Iodopyridones	5	1
D007470	Monoiodotyrosine	4	2
D007471	Ioglycamic Acid	7	2
D007472	Iohexol	7	2
D007473	Ion Channels	5	3
D007474	Ion Exchange	2	1
D007475	Ion Exchange Resins	4	1
D007476	Ionophores	3	2
D007477	Ions	3	1
D007478	Iontophoresis	4	2
D007479	Iopamidol	7	2
D007480	Iopanoic Acid	6	2
D007481	Iophendylate	6	2
D007482	Iothalamate Meglumine	5	5
D007483	Iothalamic Acid	7	2
D007484	Iowa	6	1
D007485	Ioxaglic Acid	7	2
D007486	Ipecac	5	1
D007487	Ipodate	6	2
D007488	Iprindole	5	2
D007490	Iproniazid	3	3
D007491	Ipronidazole	4	2
D007492	Iran	5	1
D007493	Iraq	5	1
D007494	Ireland	3	2
D007495	Iridium	4	3
D007496	Iridium Radioisotopes	4	1
D007497	Iridoviridae	3	1
D007498	Iris	4	2
D007499	Iris Diseases	3	1
D007500	Iritis	4	2
D007501	Iron	4	3
D007502	Iron Chelating Agents	5	2
D007503	Iron Isotopes	3	4
D007504	Iron Radioisotopes	4	5
D007505	Iron-Dextran Complex	5	2
D007506	Iron-Sulfur Proteins	6	2
D007507	Therapeutic Irrigation	2	3
D007508	Irritable Mood	4	1
D007509	Irritants	3	2
D007510	Isatin	5	1
D007511	Ischemia	3	1
D007512	Ischium	6	1
D007513	Isethionic Acid	6	2
D007514	Islam	3	1
D007515	Islets of Langerhans	3	2
D007516	Adenoma, Islet Cell	4	6
D007517	Isoamylase	5	1
D007518	Isoantibodies	7	3
D007519	Isoantigens	3	1
D007520	Isocarboxazid	5	1
D007521	Isocitrate Dehydrogenase	6	1
D007522	Isocitrate Lyase	6	1
D007523	Isocitrates	6	1
D007524	Isodesmosine	4	2
D007525	Isoelectric Focusing	4	2
D007526	Isoelectric Point	3	2
D007527	Isoenzymes	3	2
D007528	Isoetharine	4	2
D007529	Isoflavones	7	2
D007530	Isoflurane	4	1
D007531	Isoflurophate	5	1
D007532	Isoleucine	4	2
D007533	Isoleucine-tRNA Ligase	6	1
D007534	Isomaltose	4	3
D007535	Isomerases	3	1
D007536	Isomerism	3	2
D007537	Isometric Contraction	4	1
D007538	Isoniazid	3	3
D007539	Isonicotinic Acids	3	2
D007540	Isonipecotic Acids	3	2
D007541	Isopentenyladenosine	5	4
D007542	Inosine Pranobex	5	5
D007544	Isopropyl Thiogalactoside	5	3
D007545	Isoproterenol	4	4
D007546	Isoquinolines	4	1
D007547	Isosorbide	4	2
D007548	Isosorbide Dinitrate	5	2
D007549	Isospora	7	1
D007550	Isothiuronium	4	2
D007551	Isotonic Contraction	4	1
D007552	Isotonic Solutions	3	1
D007553	Isotope Labeling	2	1
D007554	Isotopes	2	1
D007555	Isoxazoles	4	1
D007556	Isoxsuprine	5	3
D007557	Israel	5	1
D007558	Italy	3	1
D007559	Ivermectin	5	1
D007560	Cote d'Ivoire	5	1
D007562	Creutzfeldt-Jakob Syndrome	4	3
D007563	Jamaica	4	2
D007564	Japan	3	2
D007565	Jaundice	4	2
D007566	Jaundice, Chronic Idiopathic	5	3
D007567	Jaundice, Neonatal	4	2
D007568	Jaw	2	2
D007569	Jaw Abnormalities	3	6
D007570	Jaw Cysts	3	3
D007571	Jaw Diseases	2	2
D007572	Jaw Fractures	4	3
D007573	Jaw Neoplasms	3	4
D007574	Jaw Relation Record	2	1
D007575	Jaw, Edentulous	3	4
D007576	Jaw, Edentulous, Partially	4	4
D007577	JC Virus	6	2
D007578	Jealousy	3	1
D007579	Jejunal Diseases	4	1
D007580	Jejunal Neoplasms	5	5
D007581	Jejunoileal Bypass	3	4
D007582	Jejunostomy	4	2
D007583	Jejunum	4	2
D007585	Jews	4	1
D007586	Job Application	4	1
D007587	Job Description	4	1
D007588	Job Satisfaction	4	1
D007589	Job Syndrome	4	2
D007590	Jogging	4	4
D007591	Joint Commission on Accreditation of Healthcare Organizations	5	2
D007592	Joint Diseases	2	1
D007593	Joint Instability	3	1
D007594	Joint Loose Bodies	3	1
D007595	Joint Prosthesis	3	1
D007596	Joints	3	1
D007597	Jordan	5	1
D007598	Journalism, Dental	4	1
D007599	Judaism	3	1
D007600	Judgment	4	1
D007601	Jugular Veins	4	1
D007602	Jungian Theory	4	1
D007603	Jurisprudence	3	2
D007604	Juvenile Delinquency	4	1
D007605	Juvenile Hormones	5	1
D007606	Juxtaglomerular Apparatus	6	2
D007608	Kainic Acid	4	1
D007609	Kallidin	5	5
D007610	Kallikreins	3	4
D007611	Aprotinin	3	1
D007612	Kanamycin	4	1
D007613	Kanamycin Resistance	4	3
D007614	Macropodidae	7	1
D007615	Kansas	6	1
D007616	Kaolin	5	4
D007617	Kaposi Varicelliform Eruption	4	3
D007618	Karaya Gum	4	3
D007619	Kartagener Syndrome	3	12
D007620	Karyometry	4	3
D007621	Karyotyping	4	4
D007623	Kazakhstan	4	3
D007624	KB Cells	4	3
D007625	Kearns-Sayre Syndrome	4	10
D007626	Kell Blood-Group System	5	2
D007627	Keloid	4	3
D007629	Kentucky	6	2
D007630	Kenya	5	1
D007631	Chlordecone	5	1
D007632	Keratan Sulfate	4	1
D007633	Keratins	4	3
D007634	Keratitis	3	1
D007635	Keratitis, Dendritic	4	4
D007636	Keratoacanthoma	3	1
D007637	Keratoconjunctivitis	4	2
D007638	Keratoconjunctivitis Sicca	4	3
D007639	Keratoconjunctivitis, Infectious	2	6
D007640	Keratoconus	3	1
D007641	Keratolytic Agents	5	1
D007642	Keratosis	3	1
D007644	Darier Disease	4	3
D007645	Keratoderma, Palmoplantar	4	3
D007646	Keratotomy, Radial	4	1
D007647	Kernicterus	3	6
D007648	Kerosene	4	2
D007649	Ketamine	7	1
D007650	Ketanserin	4	2
D007651	Keto Acids	3	1
D007652	Oxo-Acid-Lyases	5	1
D007653	Ketocholesterols	6	4
D007654	Ketoconazole	4	1
D007655	Ketoglutarate Dehydrogenase Complex	4	3
D007656	Ketoglutaric Acids	4	2
D007657	Ketone Bodies	3	1
D007658	Ketone Oxidoreductases	5	1
D007659	Ketones	2	1
D007660	Ketoprofen	5	1
D007661	Ketoses	4	1
D007662	Ketosis	5	1
D007664	Ketosteroids	4	1
D007665	Ketotifen	4	3
D007666	Khellin	5	3
D007667	Kidd Blood-Group System	5	2
D007668	Kidney	3	1
D007669	Kidney Calculi	5	7
D007670	Kidney Calices	5	1
D007671	Kidney Concentrating Ability	3	1
D007672	Kidney Cortex	4	1
D007673	Kidney Cortex Necrosis	4	2
D007674	Kidney Diseases	3	2
D007676	Kidney Failure, Chronic	6	2
D007677	Kidney Function Tests	4	1
D007678	Kidney Glomerulus	5	2
D007679	Kidney Medulla	4	1
D007680	Kidney Neoplasms	4	5
D007681	Kidney Papillary Necrosis	4	2
D007682	Kidney Pelvis	4	1
D007683	Kidney Tubular Necrosis, Acute	6	2
D007684	Kidney Tubules	5	1
D007685	Kidney Tubules, Collecting	6	1
D007686	Kidney Tubules, Distal	6	1
D007687	Kidney Tubules, Proximal	6	1
D007688	Kidneys, Artificial	4	1
D007690	Polycystic Kidney Diseases	4	4
D007691	Medullary Sponge Kidney	5	2
D007692	Diatomaceous Earth	4	3
D007694	Killer Cells, Natural	6	3
D007695	Killifishes	8	1
D007696	Kindling, Neurologic	3	1
D007697	Kinesics	5	1
D007698	Kinesis	4	1
D007699	Kinesthesis	5	2
D007700	Kinetics	3	2
D007701	Kinetin	7	1
D007702	Kinetocardiography	5	1
D007703	Peptidyl-Dipeptidase A	7	1
D007704	Kininogens	3	7
D007705	Kinins	3	4
D007706	Menkes Kinky Hair Syndrome	4	10
D007707	Kyrgyzstan	4	3
D007708	Kirsten murine sarcoma virus	4	3
D007709	Klebsiella	5	2
D007710	Klebsiella Infections	5	1
D007711	Klebsiella pneumoniae	6	2
D007713	Klinefelter Syndrome	4	7
D007714	Klippel-Feil Syndrome	3	3
D007715	Klippel-Trenaunay-Weber Syndrome	4	1
D007716	Kluyveromyces	4	2
D007717	Knee	4	1
D007718	Knee Injuries	3	1
D007719	Knee Joint	4	1
D007720	Knee Prosthesis	4	1
D007721	Knowledge of Results (Psychology)	5	1
D007722	Health Knowledge, Attitudes, Practice	4	2
D007723	Korea	3	2
D007724	Vulvar Lichen Sclerosus	5	1
D007725	Krukenberg Tumor	6	2
D007726	Krypton	4	2
D007727	Krypton Radioisotopes	4	1
D007728	Kupffer Cells	4	5
D007729	Kuru	4	2
D007730	Kuwait	5	1
D007731	Kveim Test	6	3
D007732	Kwashiorkor	5	1
D007733	Kyasanur Forest Disease	4	3
D007734	Kymography	3	1
D007735	Kynuramine	4	2
D007736	Kynurenic Acid	4	2
D007737	Kynurenine	3	1
D007738	Kyphosis	5	1
D007739	L Cells (Cell Line)	4	2
D007740	L Forms	3	2
D007741	Labetalol	4	3
D007742	Labial Frenum	4	1
D007743	Labor, Obstetric	5	1
D007744	Obstetric Labor Complications	3	1
D007745	Labor Onset	6	1
D007746	Labor Presentation	3	2
D007747	Labor Stage, First	7	1
D007748	Labor Stage, Second	7	1
D007749	Labor Stage, Third	7	1
D007750	Labor Unions	3	1
D007751	Labor, Induced	4	1
D007752	Obstetric Labor, Premature	4	1
D007753	Laboratories	2	2
D007754	Laboratories, Dental	4	1
D007755	Laboratories, Hospital	4	3
D007756	Laboratory Animal Science	4	1
D007757	Laboratory Infection	2	2
D007758	Ear, Inner	3	1
D007759	Labyrinth Diseases	3	1
D007760	Labyrinth Supporting Cells	3	2
D007761	Labyrinthine Fluids	4	2
D007762	Labyrinthitis	4	2
D007763	Lac Operon	6	2
D007764	Lacquer	4	1
D007765	Lacrimal Apparatus	3	2
D007766	Lacrimal Apparatus Diseases	2	1
D007767	Lacrimal Duct Obstruction	3	1
D007768	Lactalbumin	4	2
D007769	Lactams	3	2
D007770	L-Lactate Dehydrogenase	6	2
D007772	Lactate dehydrogenase-elevating virus	6	1
D007773	Lactates	4	1
D007774	Lactation	3	2
D007775	Lactation Disorders	4	2
D007777	Lactobacillaceae	4	3
D007778	Lactobacillus	5	3
D007779	Lactobacillus acidophilus	6	3
D007780	Lactobacillus casei	6	3
D007781	Lactoferrin	4	7
D007782	Lactoglobulins	4	2
D007783	Lactones	2	1
D007784	Lactoperoxidase	5	1
D007785	Lactose	4	2
D007786	Lactose Factors	4	1
D007787	Lactose Intolerance	4	4
D007788	Lactose Synthase	3	2
D007789	Lactose Tolerance Test	4	3
D007790	Lactosylceramides	4	4
D007791	Lactoylglutathione Lyase	5	1
D007792	Lactulose	4	2
D007793	Lagomorpha	7	1
D007794	Lameness, Animal	2	1
D007795	Laminaria	5	1
D007796	Laminectomy	3	4
D007797	Laminin	5	3
D007798	Lampreys	6	1
D007799	Lanatosides	5	2
D007801	Langerhans Cells	4	4
D007802	Language	2	2
D007803	Language Arts	3	1
D007804	Language Development	4	1
D007805	Language Development Disorders	6	2
D007806	Language Disorders	5	2
D007807	Language Tests	4	1
D007808	Language Therapy	4	2
D007809	Lanolin	3	1
D007810	Lanosterol	4	4
D007811	Lanthanum	5	2
D007812	Laos	4	1
D007813	Laparotomy	2	1
D007814	Larva	3	2
D007815	Larva Migrans	3	3
D007816	Larva Migrans, Visceral	5	2
D007817	Laryngeal Cartilages	3	3
D007818	Laryngeal Diseases	2	2
D007819	Laryngeal Edema	3	2
D007820	Laryngeal Mucosa	3	3
D007821	Laryngeal Muscles	3	2
D007822	Laryngeal Neoplasms	3	5
D007823	Laryngeal Nerves	6	4
D007825	Laryngectomy	3	1
D007826	Laryngismus	4	3
D007827	Laryngitis	3	3
D007828	Laryngoscopy	3	4
D007829	Laryngostenosis	3	3
D007830	Larynx	2	1
D007831	Larynx, Artificial	3	2
D007832	Lasalocid	4	1
D007834	Lasers	3	2
D007835	Lassa Fever	4	2
D007836	Lassa virus	6	1
D007837	Latency Period (Psychology)	5	2
D007839	Functional Laterality	4	2
D007840	Latex	4	7
D007841	Latex Fixation Tests	6	3
D007842	Lathyrism	4	1
D007843	Latin America	3	1
D007844	Latvia	5	1
D007845	Laughter	5	1
D007846	Laundering	3	1
D007847	Laundry Service, Hospital	5	2
D007848	Laurates	4	1
D007849	Laurence-Moon Syndrome	4	2
D007850	Lauric Acids	3	1
D007851	Dodecanol	3	2
D007852	Lawrencium	4	6
D007854	Lead	4	2
D007855	Lead Poisoning	4	1
D007856	Lead Radioisotopes	4	1
D007857	Leadership	3	1
D007858	Learning	3	2
D007859	Learning Disorders	3	3
D007860	Leasing, Property	4	1
D007861	Lebanon	5	1
D007862	Phosphatidylcholine-Sterol O-Acyltransferase	5	1
D007863	Lecithin Cholesterol Acyltransferase Deficiency	7	3
D007865	Leeches	5	1
D007866	Leg	4	1
D007867	Leg Bones	5	1
D007868	Leg Dermatoses	3	1
D007869	Leg Injuries	2	1
D007870	Leg Length Inequality	3	2
D007871	Leg Ulcer	4	1
D007872	Legal Guardians	2	1
D007873	Legg-Calve-Perthes Disease	5	1
D007874	Leghemoglobin	4	2
D007875	Legionella	5	2
D007876	Legionellosis	3	2
D007877	Legionnaires' Disease	4	2
D007878	Legislation as Topic	3	1
D007879	Legislation, Dental	4	1
D007880	Legislation, Drug	4	2
D007881	Legislation, Food	4	1
D007882	Legislation, Hospital	4	1
D007883	Legislation, Medical	4	1
D007884	Legislation, Nursing	4	1
D007885	Legislation, Pharmacy	4	1
D007886	Legislation, Veterinary	4	1
D007887	Fabaceae	8	1
D007888	Leigh Disease	4	7
D007889	Leiomyoma	5	1
D007890	Leiomyosarcoma	5	2
D007891	Leishmania	5	1
D007892	Leishmania braziliensis	6	1
D007893	Leishmania donovani	6	1
D007894	Leishmania mexicana	6	1
D007895	Leishmania tropica	6	1
D007896	Leishmaniasis	3	3
D007897	Leishmaniasis, Mucocutaneous	5	3
D007898	Leishmaniasis, Visceral	5	1
D007899	Leisure Activities	2	1
D007900	Lemur	10	1
D007901	Lemuridae	9	1
D007902	Length of Stay	4	2
D007903	Lens Capsule, Crystalline	5	1
D007904	Lens Cortex, Crystalline	5	1
D007905	Lens Diseases	2	1
D007906	Lens Subluxation	3	1
D007907	Lens Nucleus, Crystalline	5	1
D007908	Lens, Crystalline	4	1
D007909	Lenses	3	1
D007910	Lenses, Intraocular	3	2
D007911	Lentigo	6	1
D007912	Lentinan	5	1
D007913	Herpesvirus 1, Ranid	4	3
D007914	Leper Colonies	3	1
D007915	Lepidoptera	9	1
D007916	Lepromin	4	1
D007917	Leprostatic Agents	6	1
D007918	Leprosy	6	1
D007919	Leptospira	4	2
D007921	Leptospira interrogans	5	2
D007922	Leptospirosis	4	2
D007925	Leriche Syndrome	4	2
D007926	Lesch-Nyhan Syndrome	5	9
D007927	Lesotho	5	1
D007928	Lethal Dose 50	3	4
D007930	Leucine	4	2
D007931	Leucyl Aminopeptidase	7	3
D007932	Leucogenenol	3	2
D007933	Leucomycins	5	1
D007934	Leuconostoc	5	2
D007935	Leucine-tRNA Ligase	6	1
D007937	Leukapheresis	4	5
D007938	Leukemia	3	1
D007939	Leukemia L1210	4	2
D007940	Leukemia L5178	4	2
D007941	Leukemia P388	4	2
D007942	Leukemia, Experimental	3	3
D007943	Leukemia, Hairy Cell	4	3
D007945	Leukemia, Lymphoid	4	3
D007946	Leukemia, Mast-Cell	4	3
D007947	Leukemia, Megakaryoblastic, Acute	6	1
D007948	Leukemia, Monocytic, Acute	6	1
D007951	Leukemia, Myeloid	4	1
D007952	Leukemia, Plasma Cell	4	3
D007953	Leukemia, Radiation-Induced	3	4
D007955	Leukemoid Reaction	5	2
D007956	Leukocidins	5	1
D007957	Leukocyte Adherence Inhibition Test	4	3
D007958	Leukocyte Count	4	7
D007959	Lymphocyte Culture Test, Mixed	5	3
D007960	Leukocyte Disorders	3	1
D007961	Leukocyte Migration-Inhibitory Factors	3	4
D007962	Leukocytes	3	3
D007963	Leukocytes, Mononuclear	4	3
D007964	Leukocytosis	3	2
D007965	Leukodystrophy, Globoid Cell	4	15
D007966	Leukodystrophy, Metachromatic	4	15
D007967	Leukoedema, Oral	3	1
D007968	Leukoencephalopathy, Progressive Multifocal	3	9
D007969	Leukomalacia, Periventricular	4	4
D007970	Leukopenia	4	1
D007971	Leukoplakia	3	2
D007972	Leukoplakia, Oral	4	4
D007973	Leukorrhea	6	1
D007975	Leukotriene B4	6	3
D007976	Leupeptins	4	1
D007977	Levallorphan	4	4
D007978	Levamisole	4	3
D007979	Levocardia	4	4
D007980	Levodopa	5	4
D007981	Levorphanol	4	4
D007982	Levulinic Acids	4	1
D007983	Lewis Blood-Group System	5	2
D007984	Leydig Cell Tumor	5	7
D007985	Leydig Cells	3	4
D007986	Luteinizing Hormone	6	3
D007987	Gonadotropin-Releasing Hormone	4	5
D007988	Liberia	5	1
D007989	Libido	4	1
D007990	Libraries	3	2
D007991	Libraries, Dental	5	2
D007992	Libraries, Hospital	4	4
D007993	Libraries, Medical	5	2
D007994	Libraries, Nursing	5	2
D007995	Library Administration	3	1
D007996	Library Associations	3	1
D007997	Library Schools	3	3
D007998	Library Science	2	1
D007999	Library Services	3	2
D008000	Library Surveys	3	1
D008001	Library Technical Services	3	2
D008002	Libya	4	1
D008003	Phthiraptera	6	1
D008004	Licensure	4	2
D008005	Licensure, Dental	5	2
D008006	Licensure, Hospital	5	2
D008007	Licensure, Medical	5	2
D008008	Licensure, Nursing	5	2
D008009	Licensure, Pharmacy	5	2
D008010	Lichen Planus	5	1
D008011	Lichens	2	2
D008012	Lidocaine	5	2
D008013	Lidoflazine	4	1
D008014	Lie Detection	3	3
D008015	Liechtenstein	3	1
D008016	Life Change Events	4	1
D008017	Life Expectancy	4	4
D008018	Life Cycle Stages	2	2
D008019	Life Style	3	1
D008020	Life Support Care	3	2
D008021	Life Support Systems	4	1
D008022	Ligaments	2	2
D008023	Ligaments, Articular	3	3
D008024	Ligands	4	1
D008025	Ligases	3	1
D008026	Ligation	2	1
D008027	Light	3	4
D008028	Light Coagulation	3	3
D008029	Lighting	4	1
D008030	Lightning	4	3
D008031	Lignin	2	5
D008032	Limbic System	4	1
D008033	Limulus Test	3	5
D008034	Lincomycin	4	2
D008035	Lingual Frenum	4	2
D008036	Lingual Nerve	7	1
D008037	Linguistics	3	1
D008038	Liniments	3	1
D008039	Linitis Plastica	7	1
D008040	Genetic Linkage	2	1
D008041	Linoleic Acids	5	2
D008042	Linolenic Acids	5	1
D008043	Linseed Oil	4	3
D008044	Linuron	4	2
D008045	Lions	11	1
D008046	Lip	3	2
D008047	Lip Diseases	3	1
D008048	Lip Neoplasms	4	3
D008049	Lipase	6	1
D008050	Lipid A	3	4
D008051	Lipid Bilayers	3	2
D008052	Lipid Metabolism, Inborn Errors	4	3
D008053	Lipid Mobilization	4	1
D008054	Lipid Peroxides	2	5
D008055	Lipids	1	1
D008058	Dihydrolipoamide Dehydrogenase	4	9
D008059	Mucopolysaccharidosis I	5	5
D008060	Lipodystrophy	4	3
D008061	Whipple Disease	4	3
D008062	Lipofuscin	2	2
D008063	Thioctic Acid	3	4
D008064	Lipidoses	4	3
D008065	Lipoid Proteinosis of Urbach and Wiethe	4	2
D008066	Lipolysis	3	2
D008067	Lipoma	5	1
D008068	Lipomatosis	3	2
D008069	Lipomatosis, Multiple Symmetrical	4	2
D008070	Lipopolysaccharides	2	5
D008071	Lipoprotein Lipase	6	1
D008072	Hyperlipoproteinemia Type I	5	3
D008073	Lipoprotein-X	3	2
D008074	Lipoproteins	2	2
D008075	Lipoproteins, HDL	3	2
D008076	Cholesterol, HDL	4	4
D008077	Lipoproteins, LDL	3	2
D008078	Cholesterol, LDL	4	4
D008079	Lipoproteins, VLDL	3	2
D008080	Liposarcoma	5	2
D008081	Liposomes	3	4
D008082	Lipotropic Agents	5	3
D008083	beta-Lipotropin	6	6
D008084	Lipoxygenase	7	2
D008085	Lipreading	4	4
D008086	Lissamine Green Dyes	4	3
D008087	Listeria	4	3
D008088	Listeriosis	4	1
D008089	Listeria monocytogenes	5	3
D008090	Lisuride	5	2
D008091	Literature	2	1
D008092	Literature, Medieval	3	1
D008093	Literature, Modern	3	1
D008094	Lithium	4	4
D008095	Lithocholic Acid	6	2
